label	text_a
3	"Edwards  tips  Idowu  for  Euro  gold  |||    World  outdoor  triple  jump  record  holder  and  BBC  pundit  Jonathan  Edwards  believes  Phillips  Idowu  can  take  gold  at  the  European  Indoor  Championships.  |||    Idowu  landed  17.30m  at  the  British  trials  in  Sheffield  last  month  to  lead  the  world  triple  jump  rankings.  ""It's  all  down  to  him,  but  if  he  jumps  as  well  as  he  did  in  Sheffield  he  could  win  the  gold  medal,""  said  Edwards.  ""His  ability  is  undoubted  but  all  his  best  performances  seem  to  happen  in  domestic  meetings.""  |||    Idowu  made  his  breakthrough  five  years  ago  but  so  far  has  only  a  Commonwealth  silver  medal  to  his  name.  Edwards  himself  kept  Idowu  off  top  spot  at  the  Manchester  Games.  But  he  believes  the  European  Indoors  in  Madrid  represent  a  chance  for  the  26-year-old  to  prove  his  credentials  as  Britain's  top  triple  jumper.  ""He  has  to  start  producing  at  international  level  and  here  is  the  beginning,""  said  Edwards.  ""Phillips  still  needs  to  be  much  more  consistent.  I'm  sure  a  victory  in  Madrid  will  build  up  his  confidence  and  self-belief  that  he  can  be  best  in  the  world.""  The  qualifying  round  of  the  men's  triple  jump  in  Madrid  takes  place  on  Friday  with  the  final  scheduled  for  Saturday.  Olympic  champion  Christian  Olsson  will  not  be  taking  part  as  he  is  out  for  the  entire  indoor  season  with  an  ankle  injury." 

3	"Mido  makes  third  apology  |||    Ahmed  'Mido'  Hossam  has  made  another  apology  to  the  Egyptian  people  in  an  attempt  to  rejoin  the  national  team.  |||    The  21-year-old  told  a  news  conference  in  Cairo  on  Sunday  that  he  is  sorry  for  the  problems  that  have  led  to  his  exclusion  from  the  Pharaohs  since  July  last  year.  Mido  said:  ""There  isn't  much  I  have  to  say  today,  all  there  is  to  say  is  that  I  came  specially  from  England  to  Egypt  to  rejoin  the  national  team  and  to  apologise  for  all  my  mistakes.""  Mido  was  axed  by  former  coach  Marco  Tardelli  after  failing  to  answer  a  national  call-up,  claiming  he  had  a  groin  injury.  But  he  then  played  in  a  friendly  for  his  club  AS  Roma  within  24  hours  of  a  World  Cup  qualifying  match  at  home  to  Cameroon  last  September.  Mido  added:  ""It's  not  my  right  to  give  orders  and  say  when  I  want  to  play  ...  at  the  same  time  I  will  always  make  sure  that  I  put  the  national's  team's  matches  as  my  top  priority.  ""I  feel  that  the  national  players  are  playing  with  a  new  spirit  as  I  saw  them  play  against  Belgium  (Egypt  won  4-0  on  Wednesday)  and  I  simply  want  to  add  to  their  success.  ""I  do  confess  that  I  was  rude  to  the  Egyptian  press  at  times  but  now  I  have  gained  more  experience  and  know  that  I  will  never  go  anywhere  without  the  press's  support.  ""Many  of  the  international  stars  like  David  Beckham  and  (Zinedine)  Zidane  had  the  press  opposing  them.  ""So  I'm  now  used  to  the  fact  that  the  press  can  be  against  me  at  times  and  I  don't  have  to  overreact  when  this  happens.  Meanwhile,  Egypt  FA  spokesman  Methat  Shalaby  welcomed  the  apology  and  said  no  one  had  exerted  pressure  on  Mido  to  apologise.  ""Mido's  apology  today  does  not  negatively  affect  Mido  in  anyway,  on  the  contrary  it  makes  him  a  bigger  star  and  a  role  model  for  all  football  players,""  Shalaby  said.  Shalaby  earlier  said  that  after  an  apology  Mido  would  be  available  for  the  national  side  if  coach  Hassan  Shehata  chose  him.  Mido  joined  Tottenham  in  an  18-month  loan  deal  near  the  end  of  the  January  transfer  window,  scoring  twice  on  his  debut  against  Portsmouth." 

2	"Candidate  resigns  over  BNP  link  |||    A  prospective  candidate  for  the  UK  Independence  Party  (UKIP)  has  resigned  after  admitting  a  ""brief  attachment""  to  the  British  National  Party(BNP).  |||    Nicholas  Betts-Green,  who  had  been  selected  to  fight  the  Suffolk  Coastal  seat,  quit  after  reports  in  a  newspaper  that  he  attended  a  BNP  meeting.  The  former  teacher  confirmed  he  had  attended  the  meeting  but  said  that  was  the  only  contact  he  had  with  the  group.  Mr  Betts-Green  resigned  after  being  questioned  by  the  party's  leadership.  A  UKIP  spokesman  said  Mr  Betts-Green's  resignation  followed  disclosures  in  the  East  Anglian  Daily  Times  last  month  about  his  attendance  at  a  BNP  meeting.  ""He  did  once  attend  a  BNP  meeting.  He  did  not  like  what  he  saw  and  heard  and  will  take  no  further  part  of  it,""  the  spokesman  added.  A  meeting  of  Suffolk  Coastal  UKIP  members  is  due  to  be  held  next  week  to  discuss  a  replacement.  Mr  Betts-Green,  of  Woodbridge,  Suffolk,  has  also  resigned  as  UKIP's  branch  chairman." 

1	"US  box  office  set  for  record  high  |||    Ticket  sales  at  the  US  box  office  are  predicted  to  break  records  this  year,  with  figures  expected  to  reach  $9.4  billion,  beating  2002's  all-time  high.  |||    Overall  figures  could  be  dampened  by  the  lack  of  a  Christmas  hit  like  last  year's  Oscar-winning  Lord  of  the  Rings.  Traditionally,  ticket  sales  during  the  festive  season  account  for  20%  of  the  annual  total.  Although  admissions  have  actually  fallen  this  year,  the  predicted  high  is  down  to  increasing  ticket  prices.  According  to  Exhibitor  Relations  President  Paul  Dergarabedian,  the  average  cost  of  a  cinema  ticket  could  be  as  high  as  $6.25  in  2004,  compared  to  $5.80  in  2002.  This  year  some  of  the  biggest  hits  such  as  The  Passion  of  the  Christ  and  Fahrenheit  9/11  came  from  outside  the  major  studios  which  are  usually  responsible  for  the  key  blockbusters.  |||    ""Many  of  the  films  that  did  well  (with  audiences)  are  not  necessarily  the  films  that  made  a  lot  of  money,""  said  Mr  Dergarabedian.  He  added  that  surprise  hits  had  come  from  some  of  the  more  art-house  offerings  such  as  Napoleon  Dynamite  and  critical  hit  Sideways.  Sony  Pictures,  responsible  for  hits  like  Spiderman  2  and  The  Grudge,  are  expected  to  top  domestic  market  share  for  the  second  time  in  three  years,  with  $1  billion-plus  in  sales  for  the  third  consecutive  year.  Sony  Pictures  Entertainment  vice  chairman.  Jeff  Blake  said:  ""We  had  a  really  diverse  slate  this  year,  and...  certainly  we  pulled  off  one  of  the  surprises  with  Grudge.""  Horror  movie  The  Grudge  cost  Sony  $10  million  to  make  but  brought  in  $110  million.  It's  the  latest  in  a  recent  trend  for  Hollywood  studios  to  back  the  upper  and  lower  ends  of  the  market,  whilst  ignoring  the  middle.  Warner  Inc  are  likely  to  end  the  year  in  second  place  on  market  share  with  around  $1.25  billion,  with  Disney  at  number  three." 

1	"Original  Exorcist  to  be  screened  |||    The  original  version  of  horror  prequel  Exorcist:  The  Beginning,  dropped  by  producers  over  claims  it  was  not  scary  enough,  is  to  have  its  world  premiere.  |||    The  film,  directed  by  Paul  Schrader,  will  be  screened  on  18  March  at  the  International  Festival  of  Fantastic  Film  in  Brussels.  The  psychological  drama  stars  Stellan  Skarsgard  and  foreruns  the  1973  film.  Schrader  was  replaced  by  director  Renny  Harlin  who  made  a  new  version  of  the  film  which  debuted  in  2004.  The  prequel  project  was  originally  announced  in  2001,  with  actor  Liam  Neeson  in  the  lead  role  and  John  Frankenheimer  as  director.  However  Frankenheimer  pulled  out  in  2002,  a  month  before  he  died.  |||    Skarsgard  then  replaced  Neeson  in  the  role  of  Father  Merrin,  made  famous  by  Max  Von  Sydow  in  the  1973  film.  Principal  footage  was  shot  in  Morocco  and  Rome  at  a  reported  cost  of  $32m.  However,  in  August  2003  it  emerged  that  producers  Morgan  Creek  were  shelving  Schrader's  version  of  the  film,  having  complained  it  was  not  scary  enough.  As  well  as  replacing  Schrader  with  Harlin  -  the  director  behind  Die  Hard  2  and  Cliffhanger  -  the  producers  also  changed  most  of  the  cast,  but  Swedish  star  Skarsgard  stayed  in  the  Merrin  role.  Harlin's  film,  released  in  the  UK  in  October  2004,  received  lukewarm  reviews  but  went  on  to  make  over  $76m  (£40.7m)  worldwide.  The  festival  screening  will  be  the  first  time  that  Schrader's  film  has  been  seen  in  public.  Reports  that  it  will  be  released  either  in  cinemas  or  on  DVD  have  yet  to  be  confirmed.  Other  films  at  the  festival  in  the  Belgium  capital,  which  runs  from  11-26  March,  include  the  US  horror  hit  Boogeyman  and  the  forthcoming  sequel  Ring  2,  as  well  as  a  selection  of  films  adapted  from  the  works  of  Jules  Verne." 

0	"France  Telecom  gets  Orange  boost  |||    Strong  growth  in  subscriptions  to  mobile  phone  network  Orange  has  helped  boost  profits  at  owner  France  Telecom.  |||    Orange  added  more  than  five  million  new  customers  in  2004,  leading  to  a  10%  increase  in  its  revenues.  Increased  take-up  of  broadband  telecoms  services  also  boosted  France  Telecom's  profits,  which  showed  a  5.5%  rise  to  18.3bn  euros  ($23.4bn;  £12.5bn).  France  Telecom  is  to  spend  578m  euros  on  buying  out  minority  shareholders  in  data  services  provider  Equant.  |||    France  Telecom,  one  of  the  world's  largest  telecoms  and  internet  service  providers,  saw  its  full-year  sales  rise  2.2%  to  47.2bn  euros  in  2004.  |||    Orange  enjoyed  strong  growth  outside  France  and  the  United  Kingdom  -  its  core  markets  -  swelling  its  subscriber  base  to  5.4  million.  France  Telecom's  broadband  customers  also  increased,  rising  to  5.1  million  across  Europe  by  the  end  of  the  year.  The  firm  said  it  had  met  its  main  strategic  objectives  of  growing  its  individual  businesses  and  further  reducing  its  large  debt.  An  ill-fated  expansion  drive  in  the  late  1990s  saw  France  Telecom's  debt  soar  to  72bn  euros  by  2002.  However,  this  has  now  been  reduced  to  43.9bn  euros.  ""Our  results  for  2004  allow  us  to  improve  our  financial  structure  while  focusing  on  the  innovation  that  drives  our  strategy,""  said  chief  executive  Thierry  Breton.  |||    Looking  ahead,  the  company  forecast  like-for-like  sales  growth  of  between  3%  and  5%  over  the  next  three  years.  France  Telecom  is  consolidating  its  interest  in  Equant,  which  provides  telecoms  and  data  services  to  businesses.  Subject  to  approval  by  shareholders  of  the  two  firms,  it  will  buy  the  shares  in  Equant  it  does  not  already  own.  France  Telecom  said  it  would  fund  the  deal  by  selling  an  8%  stake  in  telephone  directory  company  PagesJaunes." 

0	"S  Korean  credit  card  firm  rescued  |||    South  Korea's  largest  credit  card  firm  has  averted  liquidation  following  a  one  trillion  won  ($960m;  £499m)  bail-out.  |||    LG  Card  had  been  threatened  with  collapse  because  of  its  huge  debts  but  the  firm's  creditors  and  its  former  parent  have  stepped  in  to  rescue  it.  A  consortium  of  creditors  and  LG  Group,  a  family  owned  conglomerate,  have  each  put  up  $480m  to  stabilise  the  firm.  LG  Card  has  seven  million  customers  and  its  collapse  would  have  sent  shockwaves  through  the  country's  economy.  |||    The  firm's  creditors  -  which  own  99%  of  LG  Card  -  have  been  trying  to  agree  a  deal  to  secure  its  future  for  several  weeks.  They  took  control  of  the  company  in  January  when  it  avoided  bankruptcy  only  through  a  $4.5bn  bail-out.  |||    They  had  threatened  to  delist  the  company,  a  move  which  would  have  triggered  massive  debt  redemptions  and  forced  the  company  into  bankruptcy,  unless  agreement  was  reached  on  its  future  funding.  ""LG  Card  will  not  need  any  more  financial  aid  after  this,""  Laah  Chong-gyu,  executive  director  of  Korea  Development  Bank  -  one  of  the  firm's  creditors  -  said.  |||    The  agreement  will  see  some  12  trillion  won  of  debt  converted  into  equity.  ""The  purpose  of  the  capital  injection  is  to  avoid  delisting  and  the  goal  will  be  met,""  David  Kim,  an  analyst  at  Sejong  Securities,  told  Reuters.  South  Korea's  consumer  credit  market  has  been  slowly  recovering  from  a  crisis  in  2002  when  a  credit  bubble  burst  and  millions  of  consumers  fell  behind  on  their  debt  repayments.  LG  Card  returned  to  profit  in  September  but  needed  further  capital  to  avoid  being  thrown  off  the  market.  South  Korea's  stock  exchange  can  delist  any  firm  if  its  debt  exceeds  its  assets  two  years  running." 
